symbol,rating_date,analyst_ratings_buy,analyst_ratings_hold,analyst_ratings_sell,analyst_ratings_strong_sell,source
DECK,2023-07-01,5,1,0,0,FMP
DECK,2023-06-01,5,1,0,0,FMP
DECK,2023-05-01,5,1,0,0,FMP
DECK,2023-04-01,5,1,0,0,FMP
DECK,2023-03-01,5,1,0,0,FMP
DECK,2023-02-01,5,1,0,0,FMP
DECK,2023-01-01,1,10,1,0,FMP
DECK,2022-12-01,1,10,1,0,FMP
DECK,2022-11-01,1,10,1,0,FMP
DECK,2022-10-01,1,10,1,0,FMP
DECK,2022-09-01,7,2,0,0,FMP
DECK,2022-08-01,1,10,1,0,FMP
DECK,2022-07-01,7,2,0,0,FMP
SMCI,2025-06-01,3,10,1,1,FMP
SMCI,2025-05-01,3,10,1,1,FMP
SMCI,2025-04-01,3,9,1,1,FMP
SMCI,2025-03-01,3,9,1,1,FMP
SMCI,2025-02-01,2,8,1,1,FMP
SMCI,2025-01-01,2,6,1,1,FMP
SMCI,2024-12-01,2,6,1,1,FMP
SMCI,2024-11-01,2,9,1,1,FMP
SMCI,2024-10-01,5,10,1,0,FMP
SMCI,2024-09-01,7,10,1,0,FMP
SMCI,2024-08-01,8,8,1,0,FMP
SMCI,2024-07-01,9,5,1,0,FMP
SMCI,2024-06-01,9,4,1,0,FMP
SMCI,2024-05-01,3,1,0,0,FMP
SMCI,2024-04-01,3,1,0,0,FMP
SMCI,2024-03-01,3,1,0,0,FMP
SMCI,2024-02-01,3,1,0,0,FMP
SMCI,2024-01-01,3,1,0,0,FMP
SMCI,2023-12-01,3,1,0,0,FMP
SMCI,2023-11-01,3,1,0,0,FMP
SMCI,2023-10-01,3,1,0,0,FMP
SMCI,2023-09-01,3,1,0,0,FMP
SMCI,2023-08-01,3,1,0,0,FMP
SMCI,2023-07-01,3,1,0,0,FMP
SMCI,2023-06-01,3,1,0,0,FMP
SMCI,2023-05-01,3,1,0,0,FMP
SMCI,2023-04-01,3,1,0,0,FMP
SMCI,2023-03-01,3,1,0,0,FMP
SMCI,2023-02-01,3,1,0,0,FMP
SMCI,2023-01-01,2,4,0,0,FMP
SMCI,2022-12-01,4,0,0,0,FMP
SMCI,2022-11-01,2,4,0,0,FMP
SMCI,2022-10-01,4,0,0,0,FMP
SMCI,2022-09-01,4,0,0,0,FMP
SMCI,2022-08-01,2,4,0,0,FMP
SMCI,2022-07-01,4,0,0,0,FMP
BLDR,2025-06-01,11,5,0,0,FMP
BLDR,2025-05-01,12,5,0,0,FMP
BLDR,2025-04-01,13,4,0,0,FMP
BLDR,2025-03-01,12,3,0,0,FMP
BLDR,2025-02-01,11,4,0,0,FMP
BLDR,2025-01-01,11,4,0,0,FMP
BLDR,2024-12-01,10,3,0,0,FMP
BLDR,2024-11-01,10,3,0,0,FMP
BLDR,2024-10-01,9,4,0,0,FMP
BLDR,2024-09-01,8,5,0,0,FMP
BLDR,2024-08-01,7,5,0,0,FMP
BLDR,2024-07-01,6,5,0,0,FMP
BLDR,2024-06-01,6,5,0,0,FMP
BLDR,2024-05-01,6,2,0,0,FMP
BLDR,2024-04-01,6,2,0,0,FMP
BLDR,2024-03-01,6,2,0,0,FMP
BLDR,2024-02-01,6,2,0,0,FMP
BLDR,2024-01-01,6,2,0,0,FMP
BLDR,2023-12-01,6,2,0,0,FMP
BLDR,2023-11-01,6,2,0,0,FMP
BLDR,2023-10-01,6,2,0,0,FMP
BLDR,2023-09-01,6,2,0,0,FMP
BLDR,2023-08-01,6,2,0,0,FMP
BLDR,2023-07-01,6,2,0,0,FMP
BLDR,2023-06-01,6,2,0,0,FMP
BLDR,2023-05-01,6,2,0,0,FMP
BLDR,2023-04-01,6,2,0,0,FMP
BLDR,2023-03-01,6,2,0,0,FMP
BLDR,2023-02-01,6,2,0,0,FMP
BLDR,2023-01-01,4,2,0,0,FMP
BLDR,2022-12-01,4,2,0,0,FMP
BLDR,2022-11-01,4,2,0,0,FMP
BLDR,2022-10-01,4,2,0,0,FMP
BLDR,2022-09-01,6,1,0,0,FMP
BLDR,2022-08-01,4,2,0,0,FMP
BLDR,2022-07-01,6,1,0,0,FMP
JBL,2025-06-01,2,3,0,0,FMP
JBL,2025-05-01,2,3,0,0,FMP
JBL,2025-04-01,2,3,0,0,FMP
JBL,2025-03-01,2,3,0,0,FMP
JBL,2025-02-01,2,2,0,0,FMP
JBL,2025-01-01,3,2,0,0,FMP
JBL,2024-12-01,3,2,0,0,FMP
JBL,2024-11-01,4,6,1,1,FMP
JBL,2024-10-01,5,6,1,1,FMP
JBL,2024-09-01,5,6,1,1,FMP
JBL,2024-08-01,5,6,1,1,FMP
JBL,2024-07-01,6,3,0,0,FMP
JBL,2024-06-01,6,2,0,0,FMP
JBL,2024-05-01,2,2,0,0,FMP
JBL,2024-04-01,2,2,0,0,FMP
JBL,2024-03-01,2,2,0,0,FMP
JBL,2024-02-01,2,2,0,0,FMP
JBL,2024-01-01,2,2,0,0,FMP
JBL,2023-12-01,2,2,0,0,FMP
JBL,2023-11-01,2,2,0,0,FMP
JBL,2023-10-01,2,2,0,0,FMP
JBL,2023-09-01,2,2,0,0,FMP
JBL,2023-08-01,2,2,0,0,FMP
JBL,2023-07-01,2,2,0,0,FMP
JBL,2023-06-01,2,2,0,0,FMP
JBL,2023-05-01,2,2,0,0,FMP
JBL,2023-04-01,2,2,0,0,FMP
JBL,2023-03-01,2,2,0,0,FMP
JBL,2023-02-01,2,2,0,0,FMP
JBL,2023-01-01,4,6,1,1,FMP
JBL,2022-12-01,4,6,1,1,FMP
JBL,2022-11-01,4,6,1,1,FMP
JBL,2022-10-01,4,6,1,1,FMP
JBL,2022-09-01,3,1,0,0,FMP
JBL,2022-08-01,4,6,1,1,FMP
JBL,2022-07-01,3,1,0,0,FMP
UBER,2025-06-01,31,10,0,0,FMP
UBER,2025-05-01,32,10,0,0,FMP
UBER,2025-04-01,34,8,0,0,FMP
UBER,2025-03-01,34,8,0,0,FMP
UBER,2025-02-01,34,8,0,0,FMP
UBER,2025-01-01,34,9,0,0,FMP
UBER,2024-12-01,34,8,0,0,FMP
UBER,2024-11-01,35,9,0,0,FMP
UBER,2024-10-01,35,9,0,0,FMP
UBER,2024-09-01,35,6,0,0,FMP
UBER,2024-08-01,35,6,0,0,FMP
UBER,2024-07-01,36,4,0,0,FMP
UBER,2024-06-01,36,4,0,0,FMP
UBER,2024-05-01,27,4,0,0,FMP
UBER,2024-04-01,27,4,0,0,FMP
UBER,2024-03-01,27,4,0,0,FMP
UBER,2024-02-01,27,4,0,0,FMP
UBER,2024-01-01,27,4,0,0,FMP
UBER,2023-12-01,27,4,0,0,FMP
UBER,2023-11-01,27,4,0,0,FMP
UBER,2023-10-01,27,4,0,0,FMP
UBER,2023-09-01,27,4,0,0,FMP
UBER,2023-08-01,27,4,0,0,FMP
UBER,2023-07-01,27,4,0,0,FMP
UBER,2023-06-01,27,4,0,0,FMP
UBER,2023-05-01,27,4,0,0,FMP
UBER,2023-04-01,27,4,0,0,FMP
UBER,2023-03-01,27,4,0,0,FMP
UBER,2023-02-01,27,4,0,0,FMP
UBER,2023-01-01,0,0,0,0,FMP
UBER,2022-12-01,0,0,0,0,FMP
UBER,2022-11-01,0,0,0,0,FMP
UBER,2022-10-01,27,4,0,0,FMP
UBER,2022-09-01,27,4,0,0,FMP
UBER,2022-08-01,0,0,0,0,FMP
UBER,2022-07-01,27,4,0,0,FMP
HUBB,2025-06-01,5,10,0,0,FMP
HUBB,2025-05-01,5,10,0,0,FMP
HUBB,2025-04-01,5,10,0,0,FMP
HUBB,2025-03-01,5,10,0,0,FMP
HUBB,2025-02-01,5,10,0,1,FMP
HUBB,2025-01-01,5,9,0,1,FMP
HUBB,2024-12-01,5,9,0,0,FMP
HUBB,2024-11-01,6,9,0,0,FMP
HUBB,2024-10-01,6,8,0,0,FMP
HUBB,2024-09-01,6,7,0,0,FMP
HUBB,2024-08-01,5,7,0,0,FMP
HUBB,2024-07-01,5,7,0,0,FMP
HUBB,2024-06-01,5,7,0,0,FMP
HUBB,2024-05-01,5,7,0,0,FMP
HUBB,2024-04-01,3,5,0,0,FMP
HUBB,2024-03-01,3,5,0,0,FMP
HUBB,2024-02-01,3,5,0,0,FMP
HUBB,2024-01-01,3,5,0,0,FMP
HUBB,2023-12-01,3,5,0,0,FMP
HUBB,2023-11-01,3,5,0,0,FMP
HUBB,2023-10-01,3,5,0,0,FMP
HUBB,2023-09-01,3,5,0,0,FMP
HUBB,2023-08-01,3,5,0,0,FMP
HUBB,2023-07-01,3,5,0,0,FMP
HUBB,2023-06-01,3,5,0,0,FMP
HUBB,2023-05-01,3,5,0,0,FMP
HUBB,2023-04-01,3,5,0,0,FMP
HUBB,2023-03-01,3,5,0,0,FMP
HUBB,2023-02-01,3,5,0,0,FMP
HUBB,2023-01-01,1,5,0,0,FMP
HUBB,2022-12-01,1,5,0,0,FMP
HUBB,2022-11-01,1,5,0,0,FMP
HUBB,2022-10-01,1,5,0,0,FMP
HUBB,2022-09-01,4,6,0,0,FMP
HUBB,2022-08-01,1,5,0,0,FMP
HUBB,2022-07-01,4,6,0,0,FMP
LULU,2025-06-01,16,16,3,2,FMP
LULU,2025-05-01,16,14,2,2,FMP
LULU,2025-04-01,16,14,2,2,FMP
LULU,2025-03-01,16,13,2,3,FMP
LULU,2025-02-01,17,10,2,3,FMP
LULU,2025-01-01,17,12,2,3,FMP
LULU,2024-12-01,16,13,2,2,FMP
LULU,2024-11-01,16,15,2,1,FMP
LULU,2024-10-01,17,15,2,1,FMP
LULU,2024-09-01,17,15,2,1,FMP
LULU,2024-08-01,17,15,2,1,FMP
LULU,2024-07-01,14,10,2,1,FMP
LULU,2024-06-01,14,10,2,1,FMP
LULU,2024-05-01,14,10,0,0,FMP
LULU,2024-04-01,14,10,0,0,FMP
LULU,2024-03-01,14,10,0,0,FMP
LULU,2024-02-01,14,10,0,0,FMP
LULU,2024-01-01,14,10,0,0,FMP
LULU,2023-12-01,14,10,0,0,FMP
LULU,2023-11-01,14,10,0,0,FMP
LULU,2023-10-01,14,10,0,0,FMP
LULU,2023-09-01,14,10,0,0,FMP
LULU,2023-08-01,14,10,0,0,FMP
LULU,2023-07-01,14,10,0,0,FMP
LULU,2023-06-01,14,10,0,0,FMP
LULU,2023-05-01,14,10,0,0,FMP
LULU,2023-04-01,14,10,0,0,FMP
LULU,2023-03-01,14,10,0,0,FMP
LULU,2023-02-01,14,10,0,0,FMP
LULU,2023-01-01,11,15,1,1,FMP
LULU,2022-12-01,11,15,1,1,FMP
LULU,2022-11-01,11,15,1,1,FMP
LULU,2022-10-01,11,15,1,1,FMP
LULU,2022-09-01,13,9,0,0,FMP
LULU,2022-08-01,11,15,1,1,FMP
LULU,2022-07-01,13,9,0,0,FMP
VLTO,2025-06-01,6,8,0,0,FMP
VLTO,2025-05-01,6,8,0,0,FMP
VLTO,2025-04-01,5,8,0,0,FMP
VLTO,2025-03-01,5,8,0,0,FMP
VLTO,2025-02-01,5,8,0,0,FMP
VLTO,2025-01-01,5,8,0,0,FMP
VLTO,2024-12-01,5,8,0,0,FMP
VLTO,2024-11-01,5,9,0,0,FMP
VLTO,2024-10-01,5,9,0,0,FMP
VLTO,2024-09-01,5,9,0,0,FMP
VLTO,2024-08-01,5,9,0,0,FMP
VLTO,2024-07-01,5,8,0,0,FMP
VLTO,2024-06-01,5,8,0,0,FMP
VLTO,2024-05-01,0,0,0,0,FMP
VLTO,2024-04-01,0,0,0,0,FMP
VLTO,2024-03-01,0,0,0,0,FMP
VLTO,2024-02-01,0,0,0,0,FMP
VLTO,2024-01-01,0,0,0,0,FMP
VLTO,2023-12-01,0,0,0,0,FMP
VLTO,2023-11-01,0,0,0,0,FMP
VLTO,2023-10-01,0,0,0,0,FMP
VLTO,2023-09-01,0,0,0,0,FMP
VLTO,2023-08-01,0,0,0,0,FMP
VLTO,2023-07-01,0,0,0,0,FMP
ABNB,2025-06-01,12,24,5,2,FMP
ABNB,2025-05-01,13,25,5,2,FMP
ABNB,2025-04-01,13,25,4,1,FMP
ABNB,2025-03-01,13,27,4,1,FMP
ABNB,2025-02-01,12,28,5,2,FMP
ABNB,2025-01-01,9,28,5,3,FMP
ABNB,2024-12-01,9,28,5,3,FMP
ABNB,2024-11-01,9,28,5,3,FMP
ABNB,2024-10-01,9,28,6,2,FMP
ABNB,2024-09-01,9,27,6,2,FMP
ABNB,2024-08-01,13,26,5,2,FMP
ABNB,2024-07-01,13,25,5,1,FMP
ABNB,2024-06-01,13,25,5,1,FMP
ABNB,2024-05-01,13,16,1,0,FMP
ABNB,2024-04-01,13,16,1,0,FMP
ABNB,2024-03-01,13,16,1,0,FMP
ABNB,2024-02-01,13,16,1,0,FMP
ABNB,2024-01-01,13,16,1,0,FMP
ABNB,2023-12-01,13,16,1,0,FMP
ABNB,2023-11-01,13,16,1,0,FMP
ABNB,2023-10-01,13,16,1,0,FMP
ABNB,2023-09-01,13,16,1,0,FMP
ABNB,2023-08-01,13,16,1,0,FMP
ABNB,2023-07-01,13,16,1,0,FMP
ABNB,2023-06-01,13,16,1,0,FMP
ABNB,2023-05-01,13,16,1,0,FMP
ABNB,2023-04-01,13,16,1,0,FMP
ABNB,2023-03-01,13,16,1,0,FMP
ABNB,2023-02-01,13,16,1,0,FMP
ABNB,2023-01-01,0,0,0,0,FMP
ABNB,2022-12-01,0,0,0,0,FMP
ABNB,2022-11-01,0,0,0,0,FMP
ABNB,2022-10-01,0,0,0,0,FMP
ABNB,2022-09-01,13,20,2,0,FMP
ABNB,2022-08-01,0,0,0,0,FMP
ABNB,2022-07-01,12,21,2,0,FMP
BX,2025-06-01,7,13,0,0,FMP
BX,2025-05-01,8,13,0,0,FMP
BX,2025-04-01,8,14,0,0,FMP
BX,2025-03-01,8,16,0,0,FMP
BX,2025-02-01,7,16,0,1,FMP
BX,2025-01-01,7,15,0,1,FMP
BX,2024-12-01,8,15,0,1,FMP
BX,2024-11-01,7,15,0,1,FMP
BX,2024-10-01,7,15,1,1,FMP
BX,2024-09-01,7,15,1,0,FMP
BX,2024-08-01,8,15,0,0,FMP
BX,2024-07-01,8,14,0,0,FMP
BX,2024-06-01,8,14,0,0,FMP
BX,2024-05-01,8,4,0,0,FMP
BX,2024-04-01,8,4,0,0,FMP
BX,2024-03-01,8,4,0,0,FMP
BX,2024-02-01,8,4,0,0,FMP
BX,2024-01-01,8,4,0,0,FMP
BX,2023-12-01,8,4,0,0,FMP
BX,2023-11-01,8,4,0,0,FMP
BX,2023-10-01,8,4,0,0,FMP
BX,2023-09-01,8,4,0,0,FMP
BX,2023-08-01,8,4,0,0,FMP
BX,2023-07-01,8,4,0,0,FMP
BX,2023-06-01,8,4,0,0,FMP
BX,2023-05-01,8,4,0,0,FMP
BX,2023-04-01,8,4,0,0,FMP
BX,2023-03-01,8,4,0,0,FMP
BX,2023-02-01,8,4,0,0,FMP
BX,2023-01-01,6,2,0,0,FMP
BX,2022-12-01,6,2,0,0,FMP
BX,2022-11-01,6,2,0,0,FMP
BX,2022-10-01,6,2,0,0,FMP
BX,2022-09-01,8,5,0,0,FMP
BX,2022-08-01,6,2,0,0,FMP
BX,2022-07-01,8,5,0,0,FMP
KVUE,2025-06-01,3,14,0,0,FMP
KVUE,2025-05-01,3,14,0,0,FMP
KVUE,2025-04-01,3,14,0,0,FMP
KVUE,2025-03-01,3,13,0,0,FMP
KVUE,2025-02-01,3,12,0,0,FMP
KVUE,2025-01-01,3,12,0,0,FMP
KVUE,2024-12-01,4,12,0,0,FMP
KVUE,2024-11-01,6,10,0,1,FMP
KVUE,2024-10-01,6,9,0,1,FMP
KVUE,2024-09-01,6,9,0,1,FMP
KVUE,2024-08-01,6,8,0,1,FMP
KVUE,2024-07-01,6,8,0,1,FMP
KVUE,2024-06-01,5,8,0,1,FMP
KVUE,2024-05-01,0,0,0,0,FMP
KVUE,2024-04-01,0,0,0,0,FMP
KVUE,2024-03-01,0,0,0,0,FMP
KVUE,2024-02-01,0,0,0,0,FMP
KVUE,2024-01-01,0,0,0,0,FMP
KVUE,2023-12-01,0,0,0,0,FMP
KVUE,2023-11-01,0,0,0,0,FMP
KVUE,2023-10-01,0,0,0,0,FMP
KVUE,2023-09-01,0,0,0,0,FMP
KVUE,2023-08-01,0,0,0,0,FMP
KVUE,2023-07-01,0,0,0,0,FMP
KVUE,2023-06-01,0,0,0,0,FMP
KVUE,2023-05-01,0,0,0,0,FMP
KVUE,2023-04-01,0,0,0,0,FMP
KVUE,2023-03-01,0,0,0,0,FMP
PANW,2025-06-01,28,14,2,0,FMP
PANW,2025-05-01,28,14,2,0,FMP
PANW,2025-04-01,27,13,3,0,FMP
PANW,2025-03-01,27,12,3,0,FMP
PANW,2025-02-01,27,12,3,0,FMP
PANW,2025-01-01,29,12,3,0,FMP
PANW,2024-12-01,29,11,2,0,FMP
PANW,2024-11-01,29,13,2,0,FMP
PANW,2024-10-01,28,15,2,0,FMP
PANW,2024-09-01,28,15,2,0,FMP
PANW,2024-08-01,29,15,2,0,FMP
PANW,2024-07-01,25,15,1,0,FMP
PANW,2024-06-01,25,14,1,0,FMP
PANW,2024-05-01,19,2,1,0,FMP
PANW,2024-04-01,19,2,1,0,FMP
PANW,2024-03-01,19,2,1,0,FMP
PANW,2024-02-01,19,2,1,0,FMP
PANW,2024-01-01,19,2,1,0,FMP
PANW,2023-12-01,19,2,1,0,FMP
PANW,2023-11-01,19,2,1,0,FMP
PANW,2023-10-01,19,2,1,0,FMP
PANW,2023-09-01,19,2,1,0,FMP
PANW,2023-08-01,19,2,1,0,FMP
PANW,2023-07-01,19,2,1,0,FMP
PANW,2023-06-01,19,2,1,0,FMP
PANW,2023-05-01,19,2,1,0,FMP
PANW,2023-04-01,19,2,1,0,FMP
PANW,2023-03-01,19,2,1,0,FMP
PANW,2023-02-01,19,2,1,0,FMP
PANW,2023-01-01,16,10,2,0,FMP
PANW,2022-12-01,16,10,2,0,FMP
PANW,2022-11-01,16,10,2,0,FMP
PANW,2022-10-01,22,2,0,0,FMP
PANW,2022-09-01,21,3,0,0,FMP
PANW,2022-08-01,16,10,2,0,FMP
PANW,2022-07-01,22,2,0,0,FMP
AXON,2025-06-01,7,3,0,0,FMP
AXON,2025-05-01,7,3,0,0,FMP
AXON,2025-04-01,7,3,0,0,FMP
AXON,2025-03-01,7,3,0,0,FMP
AXON,2025-02-01,10,3,0,0,FMP
AXON,2025-01-01,10,1,0,0,FMP
AXON,2024-12-01,8,1,0,0,FMP
AXON,2024-11-01,8,3,1,0,FMP
AXON,2024-10-01,8,3,1,0,FMP
AXON,2024-09-01,8,3,1,0,FMP
AXON,2024-08-01,8,3,1,0,FMP
AXON,2024-07-01,8,2,0,0,FMP
AXON,2024-06-01,8,2,0,0,FMP
AXON,2024-05-01,0,0,0,0,FMP
AXON,2024-04-01,0,0,0,0,FMP
AXON,2024-03-01,0,0,0,0,FMP
AXON,2024-02-01,0,0,0,0,FMP
AXON,2024-01-01,0,0,0,0,FMP
AXON,2023-12-01,0,0,0,0,FMP
AXON,2023-11-01,0,0,0,0,FMP
AXON,2023-10-01,0,0,0,0,FMP
AXON,2023-09-01,0,0,0,0,FMP
AXON,2023-08-01,0,0,0,0,FMP
AXON,2023-07-01,0,0,0,0,FMP
AXON,2023-06-01,0,0,0,0,FMP
AXON,2023-05-01,0,0,0,0,FMP
AXON,2023-04-01,0,0,0,0,FMP
AXON,2023-03-01,0,0,0,0,FMP
AXON,2023-02-01,0,0,0,0,FMP
AXON,2023-01-01,4,3,1,0,FMP
AXON,2022-12-01,4,3,1,0,FMP
AXON,2022-11-01,4,3,1,0,FMP
AXON,2022-10-01,4,3,1,0,FMP
AXON,2022-09-01,6,2,0,0,FMP
AXON,2022-08-01,4,3,1,0,FMP
AXON,2022-07-01,6,2,0,0,FMP
FICO,2025-06-01,8,4,1,1,FMP
FICO,2025-05-01,8,5,1,1,FMP
FICO,2025-04-01,7,6,1,1,FMP
FICO,2025-03-01,6,6,1,1,FMP
FICO,2025-02-01,5,7,2,1,FMP
FICO,2025-01-01,5,7,2,1,FMP
FICO,2024-12-01,5,7,2,1,FMP
FICO,2024-11-01,5,6,2,1,FMP
FICO,2024-10-01,6,6,2,1,FMP
FICO,2024-09-01,6,5,2,0,FMP
FICO,2024-08-01,6,5,2,0,FMP
FICO,2024-07-01,5,5,2,0,FMP
FICO,2024-06-01,5,5,2,0,FMP
FICO,2024-05-01,4,3,0,0,FMP
FICO,2024-04-01,4,3,0,0,FMP
FICO,2024-03-01,4,3,0,0,FMP
FICO,2024-02-01,4,3,0,0,FMP
FICO,2024-01-01,4,3,0,0,FMP
FICO,2023-12-01,4,3,0,0,FMP
FICO,2023-11-01,4,3,0,0,FMP
FICO,2023-10-01,4,3,0,0,FMP
FICO,2023-09-01,4,3,0,0,FMP
FICO,2023-08-01,4,3,0,0,FMP
FICO,2023-07-01,4,3,0,0,FMP
FICO,2023-06-01,4,3,0,0,FMP
FICO,2023-05-01,4,3,0,0,FMP
FICO,2023-04-01,4,3,0,0,FMP
FICO,2023-03-01,4,3,0,0,FMP
FICO,2023-02-01,4,3,0,0,FMP
FICO,2023-01-01,0,3,0,0,FMP
FICO,2022-12-01,0,3,0,0,FMP
FICO,2022-11-01,0,3,0,0,FMP
FICO,2022-10-01,0,3,0,0,FMP
FICO,2022-09-01,4,2,0,0,FMP
FICO,2022-08-01,0,3,0,0,FMP
FICO,2022-07-01,4,2,0,0,FMP
BG,2025-06-01,4,5,0,0,FMP
BG,2025-05-01,4,5,0,0,FMP
BG,2025-04-01,4,5,0,0,FMP
BG,2025-03-01,4,5,0,0,FMP
BG,2025-02-01,4,5,0,0,FMP
BG,2025-01-01,4,5,0,0,FMP
BG,2024-12-01,4,4,0,0,FMP
BG,2024-11-01,5,5,0,0,FMP
BG,2024-10-01,6,5,0,0,FMP
BG,2024-09-01,6,5,0,0,FMP
BG,2024-08-01,6,5,0,0,FMP
BG,2024-07-01,6,3,0,0,FMP
BG,2024-06-01,6,3,0,0,FMP
BG,2024-05-01,4,3,0,0,FMP
BG,2024-04-01,4,3,0,0,FMP
BG,2024-03-01,4,3,0,0,FMP
BG,2024-02-01,4,3,0,0,FMP
BG,2024-01-01,4,3,0,0,FMP
BG,2023-12-01,4,3,0,0,FMP
BG,2023-11-01,4,3,0,0,FMP
BG,2023-10-01,4,3,0,0,FMP
BG,2023-09-01,4,3,0,0,FMP
BG,2023-08-01,4,3,0,0,FMP
BG,2023-07-01,4,3,0,0,FMP
BG,2023-06-01,4,3,0,0,FMP
BG,2023-05-01,4,3,0,0,FMP
BG,2023-04-01,4,3,0,0,FMP
BG,2023-03-01,4,3,0,0,FMP
BG,2023-02-01,4,3,0,0,FMP
BG,2023-01-01,5,5,0,0,FMP
BG,2022-12-01,5,5,0,0,FMP
BG,2022-11-01,5,5,0,0,FMP
BG,2022-10-01,5,5,0,0,FMP
BG,2022-09-01,5,3,0,0,FMP
BG,2022-08-01,5,5,0,0,FMP
BG,2022-07-01,6,1,0,0,FMP
PODD,2025-06-01,14,2,0,1,FMP
PODD,2025-05-01,14,5,0,1,FMP
PODD,2025-04-01,14,5,0,0,FMP
PODD,2025-03-01,14,4,0,0,FMP
PODD,2025-02-01,14,4,0,0,FMP
PODD,2025-01-01,14,4,0,0,FMP
PODD,2024-12-01,14,4,0,0,FMP
PODD,2024-11-01,14,7,0,0,FMP
PODD,2024-10-01,13,7,0,0,FMP
PODD,2024-09-01,13,7,0,0,FMP
PODD,2024-08-01,13,10,0,0,FMP
PODD,2024-07-01,10,10,0,0,FMP
PODD,2024-06-01,10,10,0,0,FMP
PODD,2024-05-01,5,10,0,0,FMP
PODD,2024-04-01,5,10,0,0,FMP
PODD,2024-03-01,5,10,0,0,FMP
PODD,2024-02-01,5,10,0,0,FMP
PODD,2024-01-01,5,10,0,0,FMP
PODD,2023-12-01,5,10,0,0,FMP
PODD,2023-11-01,5,10,0,0,FMP
PODD,2023-10-01,5,10,0,0,FMP
PODD,2023-09-01,5,10,0,0,FMP
PODD,2023-08-01,5,10,0,0,FMP
PODD,2023-07-01,5,10,0,0,FMP
PODD,2023-06-01,5,10,0,0,FMP
PODD,2023-05-01,5,10,0,0,FMP
PODD,2023-04-01,5,10,0,0,FMP
PODD,2023-03-01,5,10,0,0,FMP
PODD,2023-02-01,5,10,0,0,FMP
PODD,2023-01-01,4,7,0,0,FMP
PODD,2022-12-01,4,7,0,0,FMP
PODD,2022-11-01,4,7,0,0,FMP
PODD,2022-10-01,4,4,1,0,FMP
PODD,2022-09-01,4,4,1,0,FMP
PODD,2022-08-01,4,7,0,0,FMP
PODD,2022-07-01,4,4,1,0,FMP
GEHC,2025-06-01,12,5,0,0,FMP
GEHC,2025-05-01,12,5,1,0,FMP
GEHC,2025-04-01,13,4,1,0,FMP
GEHC,2025-03-01,12,7,1,0,FMP
GEHC,2025-02-01,12,7,1,0,FMP
GEHC,2025-01-01,11,7,1,0,FMP
GEHC,2024-12-01,10,7,1,0,FMP
GEHC,2024-11-01,10,7,1,0,FMP
GEHC,2024-10-01,10,7,1,0,FMP
GEHC,2024-09-01,10,7,1,0,FMP
GEHC,2024-08-01,9,7,0,0,FMP
GEHC,2024-07-01,8,7,0,0,FMP
GEHC,2024-06-01,7,7,0,0,FMP
GEHC,2024-05-01,0,0,0,0,FMP
GEHC,2024-04-01,0,0,0,0,FMP
GEHC,2024-03-01,0,0,0,0,FMP
GEHC,2024-02-01,0,0,0,0,FMP
GEHC,2024-01-01,0,0,0,0,FMP
GEHC,2023-12-01,0,0,0,0,FMP
GEHC,2023-11-01,0,0,0,0,FMP
GEHC,2023-10-01,0,0,0,0,FMP
GEHC,2023-09-01,0,0,0,0,FMP
GEHC,2023-08-01,0,0,0,0,FMP
GEHC,2023-07-01,0,0,0,0,FMP
GEHC,2023-06-01,0,0,0,0,FMP
GEHC,2023-05-01,0,0,0,0,FMP
GEHC,2023-04-01,0,0,0,0,FMP
GEHC,2023-03-01,0,0,0,0,FMP
GEHC,2023-02-01,0,0,0,0,FMP
STLD,2025-06-01,7,4,0,0,FMP
STLD,2025-05-01,7,5,0,0,FMP
STLD,2025-04-01,6,5,0,0,FMP
STLD,2025-03-01,6,8,0,0,FMP
STLD,2025-02-01,5,8,1,0,FMP
STLD,2025-01-01,5,10,1,0,FMP
STLD,2024-12-01,4,10,1,0,FMP
STLD,2024-11-01,6,8,1,0,FMP
STLD,2024-10-01,6,9,1,1,FMP
STLD,2024-09-01,6,9,2,1,FMP
STLD,2024-08-01,7,9,3,1,FMP
STLD,2024-07-01,7,7,3,1,FMP
STLD,2024-06-01,7,7,3,1,FMP
STLD,2024-05-01,7,2,0,0,FMP
STLD,2024-04-01,7,2,0,0,FMP
STLD,2024-03-01,7,2,0,0,FMP
STLD,2024-02-01,7,2,0,0,FMP
STLD,2024-01-01,7,2,0,0,FMP
STLD,2023-12-01,7,2,0,0,FMP
STLD,2023-11-01,7,2,0,0,FMP
STLD,2023-10-01,7,2,0,0,FMP
STLD,2023-09-01,7,2,0,0,FMP
STLD,2023-08-01,7,2,0,0,FMP
STLD,2023-07-01,7,2,0,0,FMP
STLD,2023-06-01,7,2,0,0,FMP
STLD,2023-05-01,7,2,0,0,FMP
STLD,2023-04-01,7,2,0,0,FMP
STLD,2023-03-01,7,2,0,0,FMP
STLD,2023-02-01,7,2,0,0,FMP
STLD,2023-01-01,6,4,0,0,FMP
STLD,2022-12-01,6,4,0,0,FMP
STLD,2022-11-01,6,4,0,0,FMP
STLD,2022-10-01,6,4,0,1,FMP
STLD,2022-09-01,8,3,0,1,FMP
STLD,2022-08-01,6,4,0,0,FMP
STLD,2022-07-01,6,4,0,1,FMP
FSLR,2025-06-01,19,6,1,0,FMP
